,XYZ,GRF1,GRF0,LHipMoment,RHipMoment,LKneeMoment,RKneeMoment,RAnkleMoment,LAnkleMoment,RGroundReactionMoment,LGroundReactionMoment,LHipForce,RHipForce,LKneeForce,RKneeForce,RAnkleForce,LAnkleForce,RNormalisedGRF,RGroundReactionForce,LNormalisedGRF,LGroundReactionForce,RAnklePower,RKneePower,RHipPower,LAnklePower,LKneePower,LHipPower,RFootProgressAngles,LFootProgressAngles,RPelvisAngles,LPelvisAngles,RAbsAnkleAngle,RAnkleAngles,RKneeAngles,RHipAngles,LAnkleAngles,LAbsAnkleAngle,LKneeAngles,LHipAngles,RTOP,RTOL,RTOA,RTOO,RFOP,RFOL,RFOA,RFOO,RTIP,RTIL,RTIA,RTIO,RFEP,RFEL,RFEA,RFEO,LTOP,LTOL,LTOA,LTOO,LFOP,LFOL,LFOA,LFOO,LTIP,LTIL,LTIA,LTIO,LFEP,LFEL,LFEA,LFEO,PELP,PELL,PELA,PELO,RTOE,RHEE,RANK,RTIB,RKNE,RTHI,LTOE,LHEE,LANK,LTIB,LKNE,LTHI,RPSI,LPSI,RASI,LASI
704,z,1.197393536567688,1.9563034772872925,-17.854463577270508,-11.297686576843262,-21.25823211669922,3.3395802974700928,0.5615720748901367,-22.973718643188477,0.4613717198371887,5.730581760406494,2.0006988048553467,1.9251459836959839,0.8133700489997864,0.9579659104347229,0.15168599784374237,-0.5224469304084778,-0.3128258287906647,-0.0306882131844759,-0.27710020542144775,-0.0271835308521986,0.03576039895415306,0.0756022110581398,-0.16411717236042023,0.2123468518257141,-1.1018139123916626,0.5477855801582336,-9.65186595916748,-6.710763931274414,0.32922545075416565,-0.32922545075416565,0.0,-13.84981918334961,-14.623026847839355,17.882869720458984,-4.50419807434082,0.0,-21.711654663085938,20.0101261138916,50.13884735107422,27.08811378479004,90.42133331298828,27.93494415283203,116.75065612792969,47.59844970703125,237.5980224609375,50.13887023925781,425.925537109375,156.97364807128906,-139.4270477294922,109.47331237792969,843.4853515625,533.1819458007812,381.6825866699219,442.9424743652344,90.84602355957031,100.19135284423828,167.19789123535156,100.54468536376953,61.74988555908203,89.7861328125,290.8056335449219,90.84598541259766,458.7708740234375,76.58744812011719,176.61871337890625,83.27013397216797,841.0960083007812,521.226318359375,671.0107421875,478.9534912109375,1003.0675659179688,839.6997680664062,816.8445434570312,842.2906494140625,25.564125061035156,94.58975982666016,104.72796630859375,273.4615173339844,429.57373046875,612.846435546875,64.40693664550781,28.49036979675293,82.54486083984375,298.329833984375,485.0057678222656,637.5764770507812,962.8812255859375,956.9929809570312,935.3594360351562,931.3487548828125
705,x,1.595114827156067,1.4578111171722412,297.1292419433594,-279.8783874511719,-454.0790710449219,-48.33600997924805,24.13399314880371,54.935333251953125,-8.414088249206543,-4.431077480316162,0.7999287843704224,0.7237347364425659,-0.5470205545425415,0.010828844271600246,-0.2644224166870117,-0.13712406158447266,-1.7460261583328247,0.024192018434405327,1.712512731552124,-0.02343587763607502,0.0,0.0,0.0,0.0,0.0,0.0,-67.77706909179688,-96.91915130615234,9.098255157470703,9.098255157470703,18.115434646606445,18.61857795715332,27.69709587097168,-3.248903274536133,-7.200202941894531,-7.1874847412109375,13.654328346252441,36.57719421386719,-5.118200302124023,50.13947677612305,-18.351402282714844,-15.320484161376953,25.488933563232422,191.26174926757812,-14.21112060546875,-5.118122577667236,1.405355453491211,430.9305725097656,69.416015625,28.80498504638672,-66.8438720703125,390.66015625,125.45843505859375,-0.06918515264987946,88.5112533569336,162.53619384765625,95.57255554199219,95.54876708984375,67.39874267578125,289.4734802246094,88.58248138427734,88.5112533569336,65.43135070800781,446.404052734375,78.7606201171875,60.44437026977539,95.9379653930664,451.7257080078125,-74.07154083251953,65.69979095458984,16.871992111206055,177.3291473388672,14.436530113220215,14.547019004821777,5.475286960601807,42.10496139526367,-11.397771835327148,-73.08480072021484,-57.86174011230469,-148.40692138671875,78.42469024658203,54.93518829345703,102.39366149902344,143.11557006835938,121.02546691894531,196.360595703125,-23.20099639892578,59.55657196044922,-109.85575866699219,141.73890686035156
706,y,-10.18856143951416,-10.645759582519531,28.88469123840332,133.8513946533203,149.61131286621094,35.435611724853516,10.250349998474121,6.166213035583496,-9.592965126037598,1.5571051836013794,0.22867180407047272,-0.12998326122760773,0.27566254138946533,-0.0989810973405838,-0.010233072564005852,0.2041293978691101,0.24660569429397583,0.17128516733646393,0.23889784514904022,-0.16799750924110413,0.0,0.0,0.0,0.0,0.0,0.0,2.6510870456695557,0.02033088356256485,0.8183012008666992,-0.8183012008666992,0.0,2.9304041862487793,4.013311386108398,10.056245803833008,1.0596253871917725,0.0,1.3245255947113037,3.5321927070617676,-1024.1048583984375,-1095.36181640625,-1109.386474609375,-1084.767333984375,-842.117431640625,-1055.8885498046875,-1097.962158203125,-1024.1048583984375,-1161.4029541015625,-888.07763671875,-1212.4080810546875,-901.759033203125,-1263.029541015625,-1064.710205078125,-1566.4705810546875,-1175.37548828125,-1695.6181640625,-1755.13427734375,-1754.0008544921875,-1762.11767578125,-1496.119384765625,-1674.6680908203125,-1671.267822265625,-1695.6181640625,-1458.7900390625,-1537.208984375,-1927.955078125,-1553.740966796875,-1264.04345703125,-1591.114990234375,-1792.2291259765625,-1453.6790771484375,-1289.2769775390625,-1263.2779541015625,-1424.2872314453125,-1263.5364990234375,-1031.71630859375,-844.5634155273438,-903.1268310546875,-1047.7359619140625,-1191.743896484375,-1251.1104736328125,-1713.6702880859375,-1512.90869140625,-1551.944091796875,-1495.8470458984375,-1473.3765869140625,-1419.4912109375,-1163.1553955078125,-1155.590576171875,-1328.027099609375,-1327.62744140625
707,z,2.8962514400482178,1.505867600440979,-16.920547485351562,-11.346001625061035,-16.129581451416016,2.8527398109436035,0.25585341453552246,-16.91226577758789,0.4547145366668701,6.0582966804504395,2.2430553436279297,1.972764253616333,0.976081907749176,0.9926983714103699,0.141947403550148,-0.5132521986961365,-0.3195103406906128,-0.031343962997198105,-0.2592118978500366,-0.025428686290979385,0.04838235676288605,0.09669909626245499,-0.07536967843770981,0.15877248346805573,-0.4303039014339447,0.13152197003364563,-8.849319458007812,-5.997334003448486,-0.038875967264175415,0.038875967264175415,0.0,-13.120219230651855,-14.276775360107422,17.896696090698242,-3.395353078842163,0.0,-23.039363861083984,20.36182403564453,49.89500427246094,24.095876693725586,86.61679077148438,25.11077880859375,124.24769592285156,46.850425720214844,234.4131317138672,49.89500427246094,424.242431640625,161.54225158691406,-142.3112335205078,114.50169372558594,841.8388671875,530.181396484375,376.3131408691406,440.9107971191406,84.85224914550781,92.05060577392578,159.78736877441406,92.92214965820312,60.64253234863281,82.23774719238281,285.44793701171875,84.85226440429688,455.4346618652344,71.5587158203125,175.51162719726562,80.8886947631836,839.724853515625,515.1141357421875,663.51611328125,475.59521484375,1001.5159301757812,838.4686889648438,815.0403442382812,840.7818603515625,25.386856079101562,101.93743896484375,109.79878234863281,274.96771240234375,427.7068176269531,611.1818237304688,58.183292388916016,27.035282135009766,79.8746337890625,293.8442687988281,481.2591247558594,634.3692016601562,961.3366088867188,956.0120239257812,933.517578125,929.9422607421875
708,x,1.489202618598938,1.1591026782989502,144.66107177734375,-298.31561279296875,-403.4005126953125,-31.249401092529297,8.093962669372559,32.42219924926758,-8.168152809143066,-4.490204811096191,1.0736051797866821,0.6943824291229248,-0.41020092368125916,-0.007534619886428118,-0.2706723213195801,-0.2056032419204712,-1.7436332702636719,0.02454301342368126,1.7027840614318848,-0.023690108209848404,0.0,0.0,0.0,0.0,0.0,0.0,-65.06226348876953,-95.11936950683594,9.239118576049805,9.239118576049805,16.924386978149414,17.33934211730957,28.97903823852539,-3.356106996536255,-8.703286170959473,-8.696016311645508,13.540047645568848,36.13962936401367,-5.767107009887695,50.75434875488281,-17.8468017578125,-14.870009422302246,21.541582107543945,191.10594177246094,-14.697507858276367,-5.7671122550964355,-0.5631790161132812,427.5462341308594,66.84154510498047,25.85663414001465,-67.25144958496094,390.3131408691406,121.94131469726562,-1.9865700006484985,81.00298309326172,154.17837524414062,87.69451141357422,87.10157775878906,62.707252502441406,282.23333740234375,82.78173065185547,81.00299835205078,60.61860656738281,440.3589782714844,75.37720489501953,55.02988815307617,95.52474975585938,445.5369873046875,-80.25984191894531,60.919830322265625,15.943470001220703,176.92176818847656,13.052200317382812,14.136676788330078,5.16711950302124,38.66535186767578,-14.348215103149414,-75.06939697265625,-59.905757904052734,-149.53228759765625,70.41793060302734,50.51323318481445,96.96705627441406,137.5661163330078,116.10987854003906,192.94000244140625,-23.54517364501953,59.383907318115234,-110.62609100341797,140.4645538330078
709,y,-9.763763427734375,-10.458927154541016,131.43702697753906,139.41433715820312,161.7134552001953,35.042606353759766,9.65119457244873,6.693427085876465,-9.736104965209961,2.3483312129974365,0.4147419333457947,-0.11082183569669724,0.34832969307899475,-0.09319993853569031,-0.011599271558225155,0.2280312478542328,0.2501836121082306,0.17105042934417725,0.24148938059806824,-0.16704311966896057,0.0,0.0,0.0,0.0,0.0,0.0,2.5972156524658203,0.5064307451248169,0.6359034180641174,-0.6359034180641174,0.0,2.761793851852417,4.405928611755371,9.626875877380371,0.7762777805328369,0.0,0.7992603182792664,4.089237689971924,-1026.2430419921875,-1095.322998046875,-1113.3699951171875,-1085.8101806640625,-847.5416259765625,-1054.781494140625,-1108.92236328125,-1026.2430419921875,-1174.2677001953125,-893.2671508789062,-1209.752197265625,-906.5934448242188,-1277.90576171875,-1079.69287109375,-1580.705078125,-1188.688720703125,-1705.595703125,-1766.38671875,-1766.3438720703125,-1772.4075927734375,-1505.1602783203125,-1687.532958984375,-1687.4046630859375,-1705.595703125,-1470.38232421875,-1544.858642578125,-1937.375244140625,-1563.266357421875,-1279.9591064453125,-1606.4207763671875,-1804.177490234375,-1465.3759765625,-1305.0689697265625,-1279.7127685546875,-1439.6175537109375,-1278.932373046875,-1031.985107421875,-849.0023803710938,-907.92724609375,-1056.9661865234375,-1204.7808837890625,-1264.49560546875,-1722.1370849609375,-1520.122802734375,-1561.262939453125,-1506.5057373046875,-1485.614990234375,-1434.0672607421875,-1178.3828125,-1171.120849609375,-1342.8448486328125,-1344.0484619140625
710,z,0.4813242256641388,0.8761128783226013,-14.394969940185547,-11.819345474243164,-12.188080787658691,4.173223495483398,1.5761449337005615,-11.949713706970215,0.4561055302619934,5.982608795166016,2.534992218017578,2.015169620513916,1.1485768556594849,1.016520380973816,0.13327281177043915,-0.514750063419342,-0.2013387531042099,-0.019751332700252533,-0.2210078090429306,-0.021680865436792374,0.020397396758198738,0.06869871914386749,0.017331212759017944,0.07523700594902039,0.22932329773902893,-0.14249971508979797,-7.889218330383301,-5.194807529449463,-0.3816741406917572,0.3816741406917572,0.0,-12.371638298034668,-13.861527442932129,17.9548397064209,-2.333561420440674,0.0,-23.727951049804688,20.223493576049805,49.61225128173828,20.805253982543945,82.16284942626953,21.914363861083984,132.705810546875,46.284934997558594,230.357666015625,49.612220764160156,422.4607238769531,167.06756591796875,-144.69195556640625,120.1614990234375,840.36572265625,526.7103881835938,371.8019714355469,438.7471008300781,77.97530364990234,82.82369232177734,151.04080200195312,83.96085357666016,60.018714904785156,74.56387329101562,279.21514892578125,77.97528839111328,453.065185546875,68.23019409179688,171.02392578125,78.54547882080078,838.604248046875,508.40234375,658.5657348632812,473.2515563964844,1000.1618041992188,837.5275268554688,813.3592529296875,839.4849853515625,25.237796783447266,110.1464614868164,115.46670532226562,276.66455078125,425.76019287109375,609.5214233398438,50.933536529541016,26.02557373046875,77.42282104492188,290.00286865234375,478.29547119140625,631.070068359375,960.02734375,955.3507690429688,931.7916259765625,928.7723388671875
711,x,1.0346766710281372,1.821979284286499,127.30748748779297,-284.04681396484375,-365.6573791503906,-43.11603546142578,16.150501251220703,18.39322853088379,-8.519235610961914,-3.847623586654663,1.0361799001693726,0.6496332287788391,-0.3971894383430481,-0.046890199184417725,-0.2991502583026886,-0.2857091724872589,-1.750423550605774,0.025204207748174667,1.699759602546692,-0.021406229585409164,0.0,0.0,0.0,0.0,0.0,0.0,-61.9969367980957,-93.23146057128906,9.400556564331055,9.400556564331055,15.451079368591309,15.782017707824707,30.467159271240234,-3.292956829071045,-9.743975639343262,-9.739705085754395,14.287705421447754,35.97423553466797,-6.435925006866455,51.51986312866211,-17.16716766357422,-14.271471977233887,17.07074737548828,190.93807983398438,-15.123090744018555,-6.435925483703613,-2.702444076538086,423.5201110839844,64.63008880615234,22.53657341003418,-67.63072967529297,389.68304443359375,118.95264434814453,-4.064387798309326,74.64208221435547,146.91049194335938,80.43621826171875,79.75203704833984,59.31200408935547,276.1174621582031,76.69480895996094,74.64205169677734,55.6124267578125,435.99835205078125,69.76800537109375,50.77668762207031,95.13504028320312,440.2777099609375,-82.55276489257812,55.87321090698242,14.953472137451172,176.5347137451172,11.798547744750977,13.752154350280762,4.835231781005859,34.73222351074219,-17.663414001464844,-77.26122283935547,-62.08137512207031,-150.60533142089844,63.82093048095703,47.509944915771484,92.72244262695312,132.59266662597656,111.1291732788086,189.3246307373047,-24.007238388061523,59.08855056762695,-111.33856964111328,139.14002990722656
712,y,-9.92146110534668,-10.06856632232666,225.37564086914062,125.0112533569336,162.93434143066406,27.33262062072754,9.415593147277832,7.35129976272583,-9.877721786499023,2.1991639137268066,0.5874095559120178,-0.07368411868810654,0.4478381276130676,-0.07824761420488358,-0.013827572576701641,0.23764324188232422,0.2569236159324646,0.17171655595302582,0.21820825338363647,-0.16674642264842987,0.0,0.0,0.0,0.0,0.0,0.0,2.5201666355133057,0.5837147235870361,0.42280393838882446,-0.42280393838882446,0.0,2.5907959938049316,4.900346279144287,9.143345832824707,0.6051942110061646,0.0,0.18791009485721588,4.7430419921875,-1028.55615234375,-1094.981689453125,-1117.5050048828125,-1086.7010498046875,-854.1214599609375,-1053.398193359375,-1120.968017578125,-1028.55615234375,-1188.09619140625,-898.7296142578125,-1207.22607421875,-912.3291015625,-1292.818359375,-1094.7103271484375,-1595.937744140625,-1202.9775390625,-1712.86376953125,-1774.85595703125,-1776.0701904296875,-1779.9188232421875,-1511.6982421875,-1697.6749267578125,-1701.3179931640625,-1712.86376953125,-1483.134033203125,-1552.8505859375,-1945.6085205078125,-1570.2613525390625,-1295.822998046875,-1619.3463134765625,-1817.9453125,-1478.4356689453125,-1320.9107666015625,-1296.0518798828125,-1454.9239501953125,-1294.3206787109375,-1032.3333740234375,-854.5116577148438,-913.6925048828125,-1067.326904296875,-1218.9302978515625,-1278.630126953125,-1728.4483642578125,-1524.8173828125,-1568.3656005859375,-1517.3079833984375,-1498.6907958984375,-1448.2252197265625,-1193.646728515625,-1186.6434326171875,-1357.7568359375,-1360.420654296875
713,z,1.101635456085205,0.4310782849788666,-7.829217433929443,-7.394473075866699,-5.556711196899414,5.331493854522705,3.1162848472595215,-4.664229393005371,0.4528297483921051,6.098105430603027,2.817138671875,2.078972339630127,1.2940764427185059,1.0516895055770874,0.11357320100069046,-0.5166898965835571,-0.290970116853714,-0.028544168919324875,-0.25875693559646606,-0.025384055450558662,0.04506666958332062,0.11126746982336044,0.09987585991621017,0.020190488547086716,0.7571868896484375,-0.30321943759918213,-6.785253047943115,-4.350942134857178,-0.6875786185264587,0.6875786185264587,0.0,-11.60794448852539,-13.391715049743652,18.069278717041016,-1.691604495048523,0.0,-23.337574005126953,19.49471092224121,49.37730407714844,17.356449127197266,77.11726379394531,18.45711898803711,142.1378173828125,46.07534408569336,225.3577423095703,49.377288818359375,420.6116943359375,173.64068603515625,-146.39251708984375,126.48217010498047,839.0989990234375,522.809326171875,368.21990966796875,436.48394775390625,71.06378936767578,73.87661743164062,142.09226989746094,74.84972381591797,59.70616912841797,68.1443099975586,272.79150390625,71.0638198852539,452.03900146484375,67.32389068603516,163.1159210205078,76.31939697265625,837.787353515625,501.4106140136719,656.8030395507812,472.2997741699219,999.0511474609375,836.9389038085938,811.8684692382812,838.443115234375,25.199989318847656,119.23490905761719,121.75436401367188,278.5942687988281,423.7642822265625,607.89794921875,43.47861862182617,25.480510711669922,75.33989715576172,287.4122314453125,476.4842834472656,628.0145263671875,958.9811401367188,955.0296630859375,930.2197875976562,927.9052124023438
714,x,1.2674171924591064,1.4345587491989136,266.04852294921875,-294.9443664550781,-333.033935546875,-29.691421508789062,4.783958435058594,3.596421957015991,-8.13349437713623,-4.237170696258545,0.5949715971946716,0.6096999645233154,-0.5270801782608032,-0.0763549953699112,-0.31718766689300537,-0.33884137868881226,-1.7590936422348022,0.024207377806305885,1.711353063583374,-0.022000627592206,0.0,0.0,0.0,0.0,0.0,0.0,-58.59623336791992,-91.55757141113281,9.57218074798584,9.57218074798584,13.692983627319336,13.945919036865234,32.1356086730957,-3.0714030265808105,-10.026596069335938,-10.021175384521484,15.845745086669922,36.07577896118164,-7.129674434661865,52.38393020629883,-16.341812133789062,-13.56424331665039,12.174249649047852,190.71487426757812,-15.462505340576172,-7.129622936248779,-5.022581100463867,418.89312744140625,62.61948776245117,18.912338256835938,-67.95742797851562,388.7187805175781,116.57073211669922,-6.317126750946045,69.64785766601562,141.01223754882812,73.88258361816406,73.78331756591797,57.24140548706055,271.3345947265625,69.94568634033203,69.64784240722656,50.680259704589844,433.6592712402344,59.53877639770508,47.73038864135742,94.79417419433594,435.55511474609375,-82.06146240234375,50.83915328979492,13.915139198303223,176.19412231445312,10.72861099243164,13.41838264465332,4.456640243530273,30.392475128173828,-21.27696418762207,-79.65438079833984,-64.4001693725586,-151.63694763183594,58.93681335449219,45.84206771850586,89.70951843261719,128.4410400390625,106.28307342529297,185.69610595703125,-24.58135223388672,58.665950775146484,-111.98495483398438,137.80938720703125
715,y,-10.288115501403809,-10.507163047790527,311.5599365234375,114.97618865966797,162.46804809570312,20.220243453979492,7.539886951446533,7.427438735961914,-9.603994369506836,2.3518502712249756,0.7293244004249573,-0.0289824977517128,0.5749076008796692,-0.05620543286204338,-0.014741581864655018,0.23880812525749207,0.2467622607946396,0.17256708443164825,0.22426734864711761,-0.1678837388753891,0.0,0.0,0.0,0.0,0.0,0.0,2.4117743968963623,0.08461710810661316,0.1748279184103012,-0.1748279184103012,0.0,2.416027545928955,5.512368679046631,8.59947395324707,0.6529057025909424,0.0,-0.42723631858825684,5.465165615081787,-1031.0499267578125,-1094.3289794921875,-1121.6827392578125,-1087.3876953125,-862.03662109375,-1051.8740234375,-1133.935302734375,-1031.0499267578125,-1202.8388671875,-904.8282470703125,-1205.016357421875,-919.0925903320312,-1307.719970703125,-1109.6234130859375,-1612.0787353515625,-1218.1851806640625,-1717.4869384765625,-1780.559814453125,-1782.8541259765625,-1784.6910400390625,-1515.8743896484375,-1705.09326171875,-1711.97607421875,-1717.4869384765625,-1496.9713134765625,-1563.8057861328125,-1952.819091796875,-1574.778076171875,-1311.5635986328125,-1630.9708251953125,-1832.8753662109375,-1492.7799072265625,-1336.71337890625,-1312.21142578125,-1470.1533203125,-1309.6417236328125,-1032.8289794921875,-861.244140625,-920.5258178710938,-1078.8328857421875,-1234.147216796875,-1293.4951171875,-1732.9991455078125,-1527.5562744140625,-1573.5845947265625,-1528.6475830078125,-1512.695556640625,-1462.161865234375,-1208.888427734375,-1202.099365234375,-1372.7061767578125,-1376.649658203125
716,z,1.0191956758499146,1.3246171474456787,-8.484704971313477,-2.2813549041748047,-3.73175048828125,8.77883243560791,7.219850063323975,-2.5391855239868164,0.46201249957084656,6.323765754699707,2.9799866676330566,2.124027967453003,1.3321436643600464,1.0703964233398438,0.09852734953165054,-0.503554105758667,-0.2353375405073166,-0.023086613044142723,-0.24391792714595795,-0.02392834983766079,0.007906372658908367,0.08000193536281586,0.17236845195293427,0.0005978955305181444,1.0856149196624756,-0.5104571580886841,-5.5678534507751465,-3.520014524459839,-0.9466871619224548,0.9466871619224548,0.0,-10.82296371459961,-12.896197319030762,18.245113372802734,-1.8706837892532349,0.0,-21.728185653686523,18.391504287719727,49.31722640991211,13.95551586151123,71.61918640136719,14.923445701599121,152.4986114501953,46.41352081298828,219.40455627441406,49.31724548339844,418.740966796875,181.21038818359375,-147.2584991455078,133.4639129638672,838.0738525390625,518.5223388671875,365.60833740234375,434.1700744628906,65.01010131835938,66.62565612792969,134.16842651367188,66.83747863769531,59.52786636352539,64.3745346069336,267.0028991699219,65.01010131835938,452.4949035644531,69.03864288330078,151.99053955078125,74.30628204345703,837.3255615234375,495.1809387207031,657.998779296875,472.8676452636719,998.2310180664062,836.7626342773438,810.6397094726562,837.69970703125,25.383695602416992,129.19017028808594,128.66644287109375,280.8175964355469,421.767578125,606.366455078125,36.65785217285156,25.359886169433594,73.7332992553711,286.5263671875,476.0833435058594,625.9247436523438,958.2250366210938,955.0621948242188,928.8445434570312,927.4065551757812
717,x,1.3640727996826172,1.183958888053894,522.4871215820312,-304.9006652832031,-307.51507568359375,-20.62282371520996,-0.9726165533065796,-4.7830047607421875,-8.107601165771484,-3.3644232749938965,-0.1806086003780365,0.5812932848930359,-0.7507505416870117,-0.10167354345321655,-0.33983078598976135,-0.35417771339416504,-1.753905177116394,0.024853797629475594,1.738737940788269,-0.024296686053276062,0.0,0.0,0.0,0.0,0.0,0.0,-54.899166107177734,-90.30083465576172,9.7434663772583,9.7434663772583,11.668981552124023,11.851555824279785,33.95352554321289,-2.70650315284729,-9.45274543762207,-9.43840503692627,17.989055633544922,36.35268020629883,-7.87126350402832,53.25421142578125,-15.443796157836914,-12.828080177307129,6.99911642074585,190.37559509277344,-15.718385696411133,-7.871284008026123,-7.524381637573242,413.7763671875,60.48703384399414,15.080455780029297,-68.2048568725586,387.415283203125,114.74544525146484,-8.750506401062012,66.09514617919922,136.5855712890625,68.14299774169922,69.31683349609375,56.4304084777832,267.90142822265625,62.57345199584961,66.09523010253906,46.25267791748047,433.0192565917969,43.207054138183594,45.868099212646484,94.53018188476562,430.4841613769531,-82.17799377441406,46.27337646484375,12.849455833435059,175.9281463623047,9.888504028320312,13.162649154663086,3.9949121475219727,25.778715133666992,-25.09572410583496,-82.2325210571289,-66.87041473388672,-152.6483917236328,55.8380241394043,45.29417037963867,87.8670883178711,125.29940032958984,101.8362045288086,182.17530822753906,-25.254539489746094,58.11996841430664,-112.5589370727539,136.52462768554688
718,y,-10.575799942016602,-10.184475898742676,377.4665222167969,101.05219268798828,163.8231658935547,13.294182777404785,7.44400691986084,7.008345127105713,-9.946077346801758,2.041304111480713,0.8328697085380554,0.018282122910022736,0.6889681816101074,-0.02939809486269951,-0.018120091408491135,0.23286788165569305,0.2533516585826874,0.17205810546875,0.2476726472377777,-0.17057019472122192,0.0,0.0,0.0,0.0,0.0,0.0,2.2667205333709717,-0.999775767326355,-0.11021400988101959,0.11021400988101959,0.0,2.233736991882324,6.2485032081604,7.990640640258789,0.9912368655204773,0.0,-0.8681576251983643,6.1996588706970215,-1033.7642822265625,-1093.4317626953125,-1125.81591796875,-1087.8712158203125,-871.4432373046875,-1050.4456787109375,-1147.59814453125,-1033.7642822265625,-1218.4356689453125,-912.0513916015625,-1203.360107421875,-927.0018310546875,-1322.56298828125,-1124.4254150390625,-1629.051025390625,-1234.243408203125,-1719.6968994140625,-1783.7476806640625,-1786.6776123046875,-1786.9749755859375,-1517.8626708984375,-1710.0152587890625,-1718.8046875,-1719.6968994140625,-1511.3697509765625,-1579.6424560546875,-1958.51025390625,-1576.9547119140625,-1327.1171875,-1644.0369873046875,-1847.3096923828125,-1507.84619140625,-1352.3917236328125,-1328.1199951171875,-1485.257080078125,-1324.840087890625,-1033.5748291015625,-869.3263549804688,-928.5083618164062,-1091.460205078125,-1250.3543701171875,-1309.027099609375,-1736.1240234375,-1528.88427734375,-1577.246337890625,-1540.586669921875,-1527.54150390625,-1476.38134765625,-1224.052001953125,-1217.436767578125,-1387.6328125,-1392.652099609375
719,z,2.1797308921813965,0.8811838626861572,-16.20037841796875,2.679799795150757,-4.928685188293457,11.559686660766602,10.268790245056152,-3.7062203884124756,0.45842185616493225,6.032454013824463,2.9464645385742188,2.160839796066284,1.2178934812545776,1.0845415592193604,0.08078108727931976,-0.4605930745601654,-0.23265065252780914,-0.0228230282664299,-0.23035378754138947,-0.02259770780801773,-0.01692228578031063,0.057815294712781906,0.23252159357070923,0.0027232228312641382,1.1815578937530518,-0.7381144165992737,-4.286346912384033,-2.7414703369140625,-1.1523833274841309,1.1523833274841309,0.0,-9.999692916870117,-12.413151741027832,18.4713134765625,-3.139272451400757,0.0,-19.238794326782227,17.485645294189453,49.58650588989258,10.856293678283691,65.88733673095703,11.558292388916016,163.67111206054688,47.48051071166992,212.57357788085938,49.58650207519531,416.902587890625,189.53366088867188,-147.19798278808594,141.0648956298828,837.324951171875,513.876953125,363.97393798828125,431.8643493652344,60.46149444580078,61.97301483154297,128.1599578857422,60.814762115478516,59.40168380737305,63.93650817871094,262.4970397949219,60.461509704589844,454.19793701171875,72.70484924316406,138.21917724609375,72.63307189941406,837.2640380859375,491.4468078613281,661.0064697265625,474.697265625,997.74462890625,837.0490112304688,809.7421875,837.2944946289062,25.914331436157227,139.95826721191406,136.1807403564453,283.40301513671875,419.8326110839844,605.0016479492188,31.113990783691406,25.568918228149414,72.64085388183594,287.4317626953125,477.1195068359375,625.7255859375,957.7842407226562,955.4532470703125,927.7098999023438,927.3341674804688
720,x,1.2972846031188965,1.204819917678833,770.3238525390625,-319.7863464355469,-282.9014892578125,-15.738790512084961,1.420242190361023,6.300244331359863,-8.053290367126465,-3.7143399715423584,-0.9803742170333862,0.5769964456558228,-0.9250932335853577,-0.11497147381305695,-0.36993998289108276,-0.3434123396873474,-1.7890326976776123,0.02544524520635605,1.6992229223251343,-0.023945920169353485,0.0,0.0,0.0,0.0,0.0,0.0,-50.968894958496094,-89.50794982910156,9.905377388000488,9.905377388000488,9.421221733093262,9.54284954071045,35.89112854003906,-2.212529420852661,-8.18101978302002,-8.14314079284668,20.342517852783203,36.63664627075195,-8.70218276977539,54.003089904785156,-14.595703125,-12.181108474731445,1.7345848083496094,189.85043334960938,-15.946075439453125,-8.702192306518555,-10.195590019226074,408.3575439453125,57.79827880859375,11.160565376281738,-68.34774780273438,385.834228515625,113.25037384033203,-11.358024597167969,63.90607452392578,133.54647827148438,63.404083251953125,66.29488372802734,56.739437103271484,265.6607971191406,55.23377227783203,63.90601348876953,42.834075927734375,432.9078674316406,21.079051971435547,45.1208610534668,94.36843872070312,424.097900390625,-87.6566162109375,42.711666107177734,11.783589363098145,175.76239013671875,9.308560371398926,13.010364532470703,3.403311014175415,21.05982208251953,-29.005878448486328,-84.96765899658203,-69.49578094482422,-153.6729278564453,54.336360931396484,45.575714111328125,87.0396499633789,123.25389099121094,98.08714294433594,178.80526733398438,-26.006092071533203,57.46470260620117,-113.05769348144531,135.33871459960938
